case_count,clinical_finding,date,state,positive,negative,pending,hospitalizedcurrently,hospitalizedcumulative,inicucurrently,inicucumulative,onventilatorcurrently,onventilatorcumulative,recovered,dataqualitygrade,lastupdateet,hash,datechecked,death,hospitalized,total,totaltestresults,posneg,fips,hospitalizedincrease,negativeincrease,totaltestresultsincrease
478,positiveincrease,2020-04-26,TN,9667,138554,,,828,,,,,4527,B,2020-04-26 15:00:00,1d91aa77fe4a66e0712a47775c6d4e1f2e46d6bb,2020-04-26 20:00:00,181,828,148221,148221,148221,47,7,6337,6815
858,positiveincrease,2020-04-26,TX,24631,251390,,1542,,,,,,10763,B,2020-04-26 12:40:00,29637f963b5add57304a3f09d8c2c27cd12a343c,2020-04-26 20:00:00,648,,276021,276021,276021,48,0,12347,13205
175,positiveincrease,2020-04-26,UT,4123,91579,,,345,,,,,1568,C,2020-04-26 15:00:00,c706eeadc34418fcad78ceccceb6f4156f6cdadf,2020-04-26 20:00:00,41,345,95702,95702,95702,49,16,5321,5496
604,positiveincrease,2020-04-26,VA,12970,63630,539,1436,2014,387,,217,,1815,B,2020-04-26 00:00:00,fe5fb68831ba847c96c01e83ceec58bc8b052645,2020-04-26 20:00:00,448,2014,77139,76600,76600,51,72,3354,3958
2,positiveincrease,2020-04-26,VI,57,700,19,,,,,,,51,D,2020-04-26 00:00:00,306166f17cc29821aa78951ef80c88f954e591c5,2020-04-26 20:00:00,4,,776,757,757,78,0,7,9
8,positiveincrease,2020-04-26,VT,851,13946,,34,,,,,,,C,2020-04-26 00:00:00,0477b3c707ddf74189bb3f5d8c9444cb4ef12949,2020-04-26 20:00:00,46,,14797,14797,14797,50,0,107,115
107,positiveincrease,2020-04-26,WA,14195,173902,,508,,145,,,,,B,2020-04-26 00:00:00,1680d2cf9790791fd81ade426717f8b250d0e5e9,2020-04-26 20:00:00,738,,188097,188097,188097,53,0,1586,1693
224,positiveincrease,2020-04-26,WI,5911,59235,197,337,1397,136,353,,,,A,2020-04-26 16:00:00,267f5981f565558feb6a91f98f843a3867ce4b22,2020-04-26 20:00:00,272,1397,65343,65146,65146,55,21,2097,2321
24,positiveincrease,2020-04-26,WV,1044,38019,,100,,38,,20,,455,B,2020-04-26 10:00:00,d8bc5cb9e0ddd4f8a407ef8adbbfa4a0d7316498,2020-04-26 20:00:00,34,,39063,39063,39063,54,0,6073,6097
13,positiveincrease,2020-04-26,WY,362,7797,,16,54,,,,,334,C,2020-04-25 17:20:00,d3f5a6d52704662f7d178c0b35d38fa954af2ea3,2020-04-26 20:00:00,7,54,8159,8159,8159,56,0,0,13
0,positiveincrease,2020-04-25,AK,339,15393,,32,,,,,,217,B,2020-04-25 16:00:00,38b933181a960ab000b1b46afb87de5047a9ba49,2020-04-25 20:00:00,9,,15732,15732,15732,2,0,3451,3451
305,positiveincrease,2020-04-25,AL,6137,65207,,,839,,288,,170,,B,2020-04-25 00:00:00,bb87dd4e1e46e49d21a95aac64f980307176d49f,2020-04-25 20:00:00,212,839,71344,71344,71344,1,71,18344,18649
88,positiveincrease,2020-04-25,AR,2829,35224,,104,291,,,25,57,964,B,2020-04-25 10:47:00,5015b17230e8d8937c262729f44aab9d0741c616,2020-04-25 20:00:00,47,291,38053,38053,38053,5,0,2387,2475
0,positiveincrease,2020-04-25,AS,0,3,17,,,,,,,,F,2020-04-19 00:00:00,abc3a1eb49566dda33ec1fb9a469cddb9f6acda8,2020-04-25 20:00:00,0,,20,3,3,60,0,0,0
235,positiveincrease,2020-04-25,AZ,6280,56228,,697,1022,313,,191,,1345,A+,2020-04-25 00:00:00,87bbc454eb5decc324bfda524aaf2cdb918fda26,2020-04-25 20:00:00,266,1022,62508,62508,62508,4,38,1559,1794
1883,positiveincrease,2020-04-25,CA,41137,464898,,4847,,1458,,,,,B,2020-04-23 00:00:00,fabe51c7f8b1824b84e560ffeccfc891b69bd4a0,2020-04-25 20:00:00,1651,,506035,506035,506035,6,0,9979,11862
994,positiveincrease,2020-04-25,CO,12256,44533,,1084,2366,,,,,2086,B,2020-04-23 00:00:00,18d628774ac050948f4a44bf8324e784edf2d65f,2020-04-25 20:00:00,674,2366,56789,56789,56789,8,129,3471,4465
661,positiveincrease,2020-04-25,CT,24582,53020,,1810,,,,,,,C,2020-04-25 16:00:00,30385634fbca61b84eb9ba3c6c7ac09945c7e683,2020-04-25 20:00:00,1862,,77602,77602,77602,9,0,2903,3564
171,positiveincrease,2020-04-25,DC,3699,13603,,402,,120,,69,,652,B,2020-04-24 00:00:00,0897a99d04e176582295650179dd7b14c9190657,2020-04-25 20:00:00,165,,17302,17302,17302,11,0,598,769
134,positiveincrease,2020-04-25,DE,3576,14122,,300,,,,,,809,B,2020-04-24 18:00:00,ff456c12e8e3e7e03217295431b6ff3d9b1f1105,2020-04-25 20:00:00,112,,17698,17698,17698,10,0,185,319
665,positiveincrease,2020-04-25,FL,30839,302260,1292,,5045,,,,,,C,2020-04-25 09:36:00,2b945d84f36d4519e6f5cf87ffdf186f3a14cc0b,2020-04-25 20:00:00,1075,5045,334391,333099,333099,12,157,15475,16140
548,positiveincrease,2020-04-25,GA,22695,96319,,,4326,,,,,,B,2020-04-25 11:28:00,8712d16a3b343d12e1b348312e6a57cd92c09262,2020-04-25 20:00:00,904,4326,119014,119014,119014,13,105,11290,11838
0,positiveincrease,2020-04-25,GU,141,1308,,2,,,,,,128,D,2020-04-25 07:30:00,ea7b856b532dccebbd36cdea4ea4efc8a12af606,2020-04-25 20:00:00,5,,1449,1449,1449,66,0,75,75
5,positiveincrease,2020-04-25,HI,601,27439,,,67,,,,,463,C,2020-04-24 18:00:00,1b65aaf7d8cd7df16eb153c59e780a7060013f20,2020-04-25 20:00:00,13,67,28040,28040,28040,15,4,1148,1153
647,positiveincrease,2020-04-25,IA,5092,29258,,293,,108,,60,,1723,B,2020-04-24 12:00:00,f057b47e7fbc315a3071cd6450ac96041d3a939a,2020-04-25 20:00:00,112,,34350,34350,34350,19,0,1730,2377
34,positiveincrease,2020-04-25,ID,1870,17491,,,168,,71,,,867,C,2020-04-24 19:00:00,7538a90054e196301e504d21d7e8c23ad4077355,2020-04-25 20:00:00,54,168,19361,19361,19361,16,2,236,270
2119,positiveincrease,2020-04-25,IL,41777,159840,,4699,,1244,,763,,,A,2020-04-25 00:00:00,f0bb33f2593fce78bb7b1ad1dbb3f76a4b8f1e99,2020-04-25 20:00:00,1874,,201617,201617,201617,17,0,9866,11985
715,positiveincrease,2020-04-25,IN,14395,65379,,1515,,598,,324,,,B,2020-04-24 23:59:00,89c8bc59c0f8a9af3e7c62cd8a4d35c1eb69866c,2020-04-25 20:00:00,785,,79774,79774,79774,18,0,3506,4221
279,positiveincrease,2020-04-25,KS,3056,22143,,,474,,,,,,C,2020-04-25 11:00:00,30dae57b4cc358992e1c4d1920ee30bdaa2f8faa,2020-04-25 20:00:00,117,474,25199,25199,25199,20,17,1332,1611
298,positiveincrease,2020-04-25,KY,3779,41183,,303,1143,164,575,,,1341,A,2020-04-24 17:00:00,3d4dcfc4f1268839fd39641e3bf01766f50052b6,2020-04-25 20:00:00,200,1143,44962,44962,44962,21,28,1820,2118
372,positiveincrease,2020-04-25,LA,26512,112490,,1700,,,,268,,14927,B,2020-04-25 13:00:00,ece985b725dc43e92e028c17a874aa4ce4b9ab8a,2020-04-25 20:00:00,1644,,139002,139002,139002,22,0,518,890
2379,positiveincrease,2020-04-25,MA,53348,173497,,3879,4965,1058,,,,,B,2020-04-25 16:00:00,9a3326f2aeee57bdb3495bfb650239ad688f0878,2020-04-25 20:00:00,2877,4965,226845,226845,226845,25,213,9253,11632
1150,positiveincrease,2020-04-25,MD,17766,71357,,1408,3760,538,,,,1165,A,2020-04-25 10:00:00,669090633c8833dc5b83f490f51ecc904a53e4b8,2020-04-25 20:00:00,875,3760,89123,89123,89123,24,142,3257,4407
25,positiveincrease,2020-04-25,ME,990,16784,,39,156,17,,7,,519,B,2020-04-25 12:00:00,d6c979d6301b0873a399119fdee024cfc9a050b1,2020-04-25 20:00:00,50,156,17774,17774,17774,23,4,0,25
562,positiveincrease,2020-04-25,MI,37203,106841,,2889,,1164,,934,,8342,A+,2020-04-25 11:00:00,3185415f7bb7846ba5ae333ae79da04e8df2e02f,2020-04-25 20:00:00,3274,,144044,144044,144044,26,0,7186,7748
261,positiveincrease,2020-04-25,MN,3446,53151,,288,797,109,291,,,1410,A,2020-04-24 17:00:00,6c06e1fddecba4a5e25ab5005cb3454b7b57cd8d,2020-04-25 20:00:00,244,797,56597,56597,56597,27,41,2549,2810
201,positiveincrease,2020-04-25,MO,6826,60392,,850,,,,142,,,B,2020-04-25 15:00:00,55c393c1bf82cc4c3086f5d319d138b90138a62f,2020-04-25 20:00:00,273,,67218,67218,67218,29,0,1810,2011
0,positiveincrease,2020-04-25,MP,14,51,,,,,,,,11,D,2020-04-25 00:00:00,7dcb3f05f839f2b63e1f4d441f3440405b303eda,2020-04-25 20:00:00,2,,65,65,65,69,0,0,0
284,positiveincrease,2020-04-25,MS,5718,53239,,649,996,152,,78,,,B,2020-04-24 19:00:00,94427f34942b359d9242573bfcee466a876818fc,2020-04-25 20:00:00,221,996,58957,58957,58957,28,26,3003,3287
1,positiveincrease,2020-04-25,MT,445,12052,,11,61,,,,,339,C,2020-04-25 00:00:00,0cbc0b356c4f761431ce993232ed00c339efa9b4,2020-04-25 20:00:00,14,61,12497,12497,12497,30,2,369,370
571,positiveincrease,2020-04-25,NC,8623,96642,,456,,,,,,,B,2020-04-25 11:00:00,d990298ad058e5ebd91fcf9041789c609c2a946d,2020-04-25 20:00:00,289,,105265,105265,105265,37,0,4110,4681
55,positiveincrease,2020-04-25,ND,803,18547,,17,70,,,,,310,C,2020-04-25 13:00:00,6209dc62a4f26ee6994f531e1d922e500799308a,2020-04-25 20:00:00,16,70,19350,19350,19350,38,3,1846,1901
297,positiveincrease,2020-04-25,NE,2421,17552,,,,,,,,,D,2020-04-24 19:45:00,831fd32ad42849803c66060509567bdbc90f0215,2020-04-25 20:00:00,50,,19973,19973,19973,31,0,1064,1361
50,positiveincrease,2020-04-25,NH,1720,16007,398,89,224,,,,,578,C,2020-04-24 09:00:00,fc0faba5112f18b65462472b4f0027743deab9a0,2020-04-25 20:00:00,53,224,18125,17727,17727,33,6,868,918
3327,positiveincrease,2020-04-25,NJ,105523,108163,,6722,,1971,,1442,,,A,2020-04-25 13:00:00,1e36ec66cf93392632c933f972877f7ff93f5866,2020-04-25 20:00:00,5863,,213686,213686,213686,34,0,4397,7724
142,positiveincrease,2020-04-25,NM,2521,48989,,152,412,,,,,614,C,2020-04-25 13:59:00,7da7e24acccad186164d98c655a28e8ded6a1b5f,2020-04-25 20:00:00,84,412,51510,51510,51510,35,45,4805,4947
141,positiveincrease,2020-04-25,NV,4539,32669,,,,,,,,,F,2020-04-25 10:00:00,5fad93958c425ca0f1d75753315a96328403cc82,2020-04-25 20:00:00,204,,37208,37208,37208,32,0,875,1016
10553,positiveincrease,2020-04-25,NY,282143,495425,,13524,61459,5016,,,,47935,B,2020-04-25 00:00:00,567bdc8704e75f2a6fa3063f208f9968b394a6b7,2020-04-25 20:00:00,16599,61459,777568,777568,777568,36,1045,36359,46912
418,positiveincrease,2020-04-25,OH,15587,96396,,,3115,,938,,,,B,2020-04-25 14:00:00,df484b3236d9468905fa45a5d22ccc5d302ce58f,2020-04-25 20:00:00,711,3115,111983,111983,111983,39,62,3868,4286
72,positiveincrease,2020-04-25,OK,3193,49891,,306,637,150,,,,2080,A,2020-04-25 00:00:00,49e14226dbdbc9d804fc5dedadbc942b71d9699e,2020-04-25 20:00:00,194,637,53084,53084,53084,40,0,6872,6944
76,positiveincrease,2020-04-25,OR,2253,45124,,261,536,60,,29,,,B,2020-04-25 11:00:00,385950bcf85d021e679d1c8f1d6bd8f9949180c0,2020-04-25 20:00:00,87,536,47377,47377,47377,41,16,1809,1885
1397,positiveincrease,2020-04-25,PA,40049,152886,,2748,,,,640,,,B,2020-04-25 00:00:00,02e636e6d2ebaae9b9f830e2644f0d16fd318c63,2020-04-25 20:00:00,1537,,192935,192935,192935,42,0,5395,6792
31,positiveincrease,2020-04-25,PR,1307,9313,1940,,,,,,,,D,2020-04-25 06:30:00,4defc2e3dc4d3270610e351c7acefa8559ede228,2020-04-25 20:00:00,83,,12560,10620,10620,72,0,0,31
430,positiveincrease,2020-04-25,RI,7129,43762,,263,576,77,,52,,410,A+,2020-04-25 00:00:00,4e00c7d1195bc4c3ca7f656d84d201c7e44f7fc5,2020-04-25 20:00:00,215,576,50891,50891,50891,44,0,3204,3634
336,positiveincrease,2020-04-25,SC,5253,43761,,,944,,,,,3701,B,2020-04-25 15:39:00,4b6861dc007fc2cad1d97db9f288cb9f4b3bf7d8,2020-04-25 20:00:00,166,944,49014,49014,49014,45,107,4215,4551
107,positiveincrease,2020-04-25,SD,2147,13449,,61,128,,,,,1223,C,2020-04-24 18:00:00,f1da231855c6255d7f368c6612ea3a97e5060965,2020-04-25 20:00:00,10,128,15596,15596,15596,46,4,665,772
463,positiveincrease,2020-04-25,TN,9189,132217,,,821,,,,,4467,B,2020-04-25 15:00:00,a68c7799182ce2b2fd692f9f2541ed972d57b52c,2020-04-25 20:00:00,178,821,141406,141406,141406,47,13,9615,10078
967,positiveincrease,2020-04-25,TX,23773,239043,,1597,,,,,,9986,B,2020-04-25 13:00:00,c5cb5223ee422958c90d30c1bda432e9d722f5f7,2020-04-25 20:00:00,623,,262816,262816,262816,48,0,19302,20269
166,positiveincrease,2020-04-25,UT,3948,86258,,,329,,,,,1399,C,2020-04-25 15:00:00,1799c232ff0cd485c0a4c410352ac8e1558e90af,2020-04-25 20:00:00,41,329,90206,90206,90206,49,14,5343,5509
772,positiveincrease,2020-04-25,VA,12366,60276,1405,1405,1942,357,,223,,1717,B,2020-04-25 00:00:00,e76621fb6568ee874c3df8adca7e4413f199dfb8,2020-04-25 20:00:00,436,1942,74047,72642,72642,51,105,2430,3202
1,positiveincrease,2020-04-25,VI,55,693,22,,,,,,,51,D,2020-04-25 00:00:00,9284943497a7e4cd7f169d8d1282ea04d8dbca2a,2020-04-25 20:00:00,3,,770,748,748,78,0,51,52
16,positiveincrease,2020-04-25,VT,843,13839,,37,,,,,,,C,2020-04-25 10:00:00,1c5b692033377d772b7f1c1e4b6ef4283543522d,2020-04-25 20:00:00,46,,14682,14682,14682,50,0,356,372
165,positiveincrease,2020-04-25,WA,14088,172316,,455,,174,,,,,B,2020-04-25 00:00:00,e0215e6692163f6ede68f56101cc1a1628809f76,2020-04-25 20:00:00,665,,186404,186404,186404,53,0,3195,3360
331,positiveincrease,2020-04-25,WI,5687,57138,241,337,1376,136,353,,,,A,2020-04-25 16:00:00,f6c5215d36c5be4a09ab6149951c30bc7b81e948,2020-04-25 20:00:00,266,1376,63066,62825,62825,55,23,2565,2896
32,positiveincrease,2020-04-25,WV,1020,31946,,97,,36,,19,,439,B,2020-04-25 10:00:00,6c9b9c748a317cff5ebe473f437f35265a06bbeb,2020-04-25 20:00:00,32,,32966,32966,32966,54,0,3123,3155
0,positiveincrease,2020-04-25,WY,349,7797,,16,54,,,,,321,C,2020-04-24 16:02:00,1982bff02e7c5ff3fe7494a750b2904b79d96bd3,2020-04-25 20:00:00,7,54,8146,8146,8146,56,0,101,101
2,positiveincrease,2020-04-24,AK,339,11942,,36,,,,,,208,A,2020-04-24 15:00:00,51edc21bea12880f24b5e8ebe30a60da5735a1f4,2020-04-24 20:00:00,9,,12281,12281,12281,2,0,118,120
54,positiveincrease,2020-04-24,AL,5832,46863,,,768,,288,,170,,B,2020-04-24 00:00:00,46d122fe5572e0c5a7dc5c4827493441be92ccc1,2020-04-24 20:00:00,197,768,52695,52695,52695,1,0,0,54
276,positiveincrease,2020-04-24,AR,2741,32837,,101,291,,,24,57,929,A,2020-04-24 10:47:00,84ab202b87bb4e4d793bf81068f41eb14fcfdbf2,2020-04-24 20:00:00,45,291,35578,35578,35578,5,0,3712,3988
0,positiveincrease,2020-04-24,AS,0,3,17,,,,,,,,,2020-04-19 00:00:00,1eb7a7f0f9beb8cba417471c20acec923682dd7b,2020-04-24 20:00:00,,,20,3,3,60,0,0,0
276,positiveincrease,2020-04-24,AZ,6045,54669,,639,984,332,,186,,1313,B,2020-04-24 00:00:00,430dcec1d3c925eac7989af58b2bde4705f2df76,2020-04-24 20:00:00,266,984,60714,60714,60714,4,984,1741,2017
1885,positiveincrease,2020-04-24,CA,39254,454919,,4880,,1521,,,,,B,2020-04-23 00:00:00,51dad047074e4b5f3986c734c4b42ccf8e6cc95c,2020-04-24 20:00:00,1562,,494173,494173,494173,6,0,10191,12076
384,positiveincrease,2020-04-24,CO,11262,41062,,1084,2237,,,,,,A,2020-04-22 00:00:00,8041bb95704faba79ef0d94470327d58da7adad7,2020-04-24 20:00:00,552,2237,52324,52324,52324,8,114,1295,1679
821,positiveincrease,2020-04-24,CT,23921,50117,,1877,,,,,,,A,2020-04-24 16:00:00,a3f7c322eb0ef5ae771256a53efd9dc35078a825,2020-04-24 20:00:00,1764,,74038,74038,74038,9,0,1720,2541
167,positiveincrease,2020-04-24,DC,3528,13005,,402,,120,,69,,651,A,2020-04-23 00:00:00,2752115dc5abb5a0a228b65bdbdb2f0336912c29,2020-04-24 20:00:00,153,,16533,16533,16533,11,0,436,603
134,positiveincrease,2020-04-24,DE,3442,13937,,277,,,,,,703,A,2020-04-23 18:00:00,20f20bbe9b68306b6857af6bdd0212d8be45aaa1,2020-04-24 20:00:00,100,,17379,17379,17379,10,0,333,467
1342,positiveincrease,2020-04-24,FL,30174,286785,1287,,4888,,,,,,A,2020-04-24 16:39:00,10cf9bad112657e5025495aa9ad30feb665248b3,2020-04-24 20:00:00,1031,4888,318246,316959,316959,12,195,18909,20251
635,positiveincrease,2020-04-24,GA,22147,85029,,,4221,,,,,,A,2020-04-24 18:28:00,4a6768849a7ea2f6d44407477a77f7791e6e33ed,2020-04-24 20:00:00,892,4221,107176,107176,107176,13,152,5479,6114
6,positiveincrease,2020-04-24,GU,141,1233,,2,,,,,,126,,2020-04-24 07:40:00,a955776efdefa9cfbb7377e8495555d03ba227c5,2020-04-24 20:00:00,5,,1374,1374,1374,66,0,53,59
4,positiveincrease,2020-04-24,HI,596,26291,,,63,,,,,455,A,2020-04-24 18:00:00,260d612cdcab2293bbbde13c7eccabeea80269fc,2020-04-24 20:00:00,12,63,26887,26887,26887,15,0,755,759
521,positiveincrease,2020-04-24,IA,4445,27528,,278,,104,,60,,1604,A,2020-04-23 12:00:00,2416bb6ac33b65171d664e43e6c27e36483e80b4,2020-04-24 20:00:00,107,,31973,31973,31973,19,0,2190,2711
34,positiveincrease,2020-04-24,ID,1836,17255,,,166,,63,,,822,A,2020-04-24 19:00:00,f83c361c4169b8e038051d0171751c6d112180b1,2020-04-24 20:00:00,54,166,19091,19091,19091,16,4,965,999
2724,positiveincrease,2020-04-24,IL,39658,149974,,4828,,1225,,709,,,A,2020-04-24 00:00:00,450b2c8cec73886a10c5af8e20cef93f1d1aaf7c,2020-04-24 20:00:00,1795,,189632,189632,189632,17,0,13592,16316
641,positiveincrease,2020-04-24,IN,13680,61873,,,,621,,325,,,B,2020-04-23 23:59:00,82db7e0b77148236e60f15915caf238597ca48d0,2020-04-24 20:00:00,741,,75553,75553,75553,18,0,2872,3513
295,positiveincrease,2020-04-24,KS,2777,20811,,,457,,,,,,B,2020-04-24 10:00:00,b5d41c46f1adc26776bb44875802e8b7cba23c36,2020-04-24 20:00:00,111,457,23588,23588,23588,20,15,1975,2270
108,positiveincrease,2020-04-24,KY,3481,39363,,302,1115,163,570,,,1335,A,2020-04-24 17:00:00,5575526767b02839b26689b98c2648024c8a12fe,2020-04-24 20:00:00,191,1115,42844,42844,42844,21,10,6661,6769
401,positiveincrease,2020-04-24,LA,26140,111972,,1697,,,,286,,14927,A,2020-04-24 13:00:00,b3f2d2af35a4820068aedfc9150b4547437d7d2a,2020-04-24 20:00:00,1601,,138112,138112,138112,22,0,198,599
2977,positiveincrease,2020-04-24,MA,50969,164244,,3847,4752,1034,,,,,B,2020-04-24 12:00:00,8e1f31feed42d831c493c743a7f6c89283468373,2020-04-24 20:00:00,2877,4752,215213,215213,215213,25,259,7920,10897
879,positiveincrease,2020-04-24,MD,16616,68100,,1425,3618,547,,,,1108,A,2020-04-24 10:00:00,968879e8fb197066eb97203a0dab89ef84532217,2020-04-24 20:00:00,798,3618,84716,84716,84716,24,141,3737,4616
28,positiveincrease,2020-04-24,ME,965,16784,,39,152,17,,7,,499,A,2020-04-24 12:00:00,fdc863695510b65dceb83215cd27654150d86ef6,2020-04-24 20:00:00,47,152,17749,17749,17749,23,2,0,28
1350,positiveincrease,2020-04-24,MI,36641,99655,,3022,,1176,,965,,3237,B,2020-04-24 11:00:00,d676f31a2582055ccdff24b4107bb1c72802d63b,2020-04-24 20:00:00,3085,,136296,136296,136296,26,0,6625,7975
243,positiveincrease,2020-04-24,MN,3185,50602,,278,756,111,281,,,1373,A,2020-04-23 17:00:00,df101e18cc2867626879d8c7949dfdc003a2e79c,2020-04-24 20:00:00,221,756,53787,53787,53787,27,44,1996,2239
304,positiveincrease,2020-04-24,MO,6625,58582,,877,,,,,,,A,2020-04-24 00:00:00,e607f056b5209622e3757fbb0148db1a6076abc6,2020-04-24 20:00:00,262,,65207,65207,65207,29,0,5453,5757
0,positiveincrease,2020-04-24,MP,14,51,,,,,,,,11,,2020-04-24 00:00:00,faec6e446507afc43917cd52b2dd9065d2f150ad,2020-04-24 20:00:00,2,,65,65,65,69,0,0,0
281,positiveincrease,2020-04-24,MS,5434,50236,,586,970,148,,74,,,A,2020-04-23 19:00:00,bff6b5663bc794f79a1969d64edcb5cbd639181f,2020-04-24 20:00:00,209,970,55670,55670,55670,28,24,0,281
2,positiveincrease,2020-04-24,MT,444,11683,,12,59,,,,,325,A,2020-04-24 00:00:00,c749ab04061eb7b5477cf1c33811038e4146e99c,2020-04-24 20:00:00,14,59,12127,12127,12127,30,0,250,252
444,positiveincrease,2020-04-24,NC,8052,92532,,477,,,,,,,A,2020-04-24 11:00:00,9400d89043eeed758e17a48dd99586e61681c11f,2020-04-24 20:00:00,269,,100584,100584,100584,37,0,3955,4399
39,positiveincrease,2020-04-24,ND,748,16701,,17,67,,,,,285,B,2020-04-24 13:00:00,1b5c86957d68cb55c7141d4181de11c268c121b0,2020-04-24 20:00:00,15,67,17449,17449,17449,38,2,1080,1119
311,positiveincrease,2020-04-24,NE,2124,16488,,,,,,,,,A,2020-04-24 19:45:00,000007641434292a415d60540bdbf88e872c5a39,2020-04-24 20:00:00,47,,18612,18612,18612,31,0,941,1252
82,positiveincrease,2020-04-24,NH,1670,15139,424,92,218,,,,,551,B,2020-04-23 09:00:00,4c3bcda332bf87dd3982c864e3bc1ffbe2b4fb02,2020-04-24 20:00:00,51,218,17233,16809,16809,33,5,715,797
2207,positiveincrease,2020-04-24,NJ,102196,103766,,6847,,1933,,1487,,,A,2020-04-24 13:00:00,5cf816a5d9c737ac77f520ebd1133b3d38426760,2020-04-24 20:00:00,5617,,205962,205962,205962,34,0,3607,5814
169,positiveincrease,2020-04-24,NM,2379,44184,,123,367,,,,,573,A,2020-04-24 20:17:00,12a464d81eaba556c65b981789026c5ddc87b2e4,2020-04-24 20:00:00,78,367,46563,46563,46563,35,36,5162,5331
190,positiveincrease,2020-04-24,NV,4398,31794,,,,,,,,,A,2020-04-24 10:00:00,153e765411bb9992138322fc9d226346dd3799d4,2020-04-24 20:00:00,197,,36192,36192,36192,32,0,1253,1443
8130,positiveincrease,2020-04-24,NY,271590,459066,,14258,60414,5016,,,,46156,A,2020-04-24 00:00:00,ccbdc9d54c4ec5d1d6b847426d095f360e225264,2020-04-24 20:00:00,16162,60414,730656,730656,730656,36,1149,26606,34736
475,positiveincrease,2020-04-24,OH,15169,92528,,,3053,,920,,,,B,2020-04-24 14:00:00,32bc746d39ad3cd593345b14b1286c87c045b961,2020-04-24 20:00:00,690,3053,107697,107697,107697,39,93,4345,4820
104,positiveincrease,2020-04-24,OK,3121,43019,,310,637,155,,,,1961,B,2020-04-24 00:00:00,04eb551388304cea8e415cef28f660730f528314,2020-04-24 20:00:00,188,637,46140,46140,46140,40,15,0,104
50,positiveincrease,2020-04-24,OR,2177,43315,,258,520,56,,29,,,A,2020-04-24 11:00:00,2ac367e229acbca535ffab87a77d3008fef0ed2c,2020-04-24 20:00:00,86,520,45492,45492,45492,41,8,1466,1516
1599,positiveincrease,2020-04-24,PA,38652,147491,,2746,,,,679,,,A,2020-04-24 00:00:00,d050fbd9057a3bb529c8c4d46cbcb49618f8acff,2020-04-24 20:00:00,1492,,186143,186143,186143,42,0,5430,7029
361,positiveincrease,2020-04-24,PR,1276,9313,1940,,,,,,,,A,2020-04-24 06:30:00,a6a36ba696e70f9fd38adf09eccc920903a0e606,2020-04-24 20:00:00,77,,12529,10589,10589,72,0,0,361
437,positiveincrease,2020-04-24,RI,6699,40558,,267,576,77,,48,,377,B,2020-04-24 00:00:00,bd3337acf4a889e3c4efb4446c96a293a018638c,2020-04-24 20:00:00,202,576,47257,47257,47257,44,-181,2395,2832
0,positiveincrease,2020-04-24,SC,4917,39546,,,837,,,,,3317,B,2020-04-24 17:24:00,ffc7eb3f2953d7797f0da89cdea1ba557b03fe62,2020-04-24 20:00:00,150,837,44463,44463,44463,45,0,0,0
84,positiveincrease,2020-04-24,SD,2040,12784,,61,124,,,,,1190,A,2020-04-23 18:00:00,8017644df532a8557bf58c0bba7705d7ee597d1e,2020-04-24 20:00:00,10,124,14824,14824,14824,46,5,675,759
460,positiveincrease,2020-04-24,TN,8726,122602,,,808,,,,,4370,A,2020-04-23 15:00:00,8e7c6ddc91fa77b61e5c110b8eaf53be03261038,2020-04-24 20:00:00,168,808,131328,131328,131328,47,15,7768,8228
862,positiveincrease,2020-04-24,TX,22806,219741,,1674,,,,,,9156,A,2020-04-24 12:30:00,cfc7d7d8d8e5e4e2f63cafe53fd7f575cba8085e,2020-04-24 20:00:00,593,,242547,242547,242547,48,0,16607,17469
170,positiveincrease,2020-04-24,UT,3782,80915,,,315,,,,,1252,A,2020-04-24 15:00:00,b377f8c1c48095221db88d2610ac997c82c46ce3,2020-04-24 20:00:00,39,315,84697,84697,84697,49,14,3900,4070
596,positiveincrease,2020-04-24,VA,11594,57846,487,1399,1837,379,,220,,1672,A,2020-04-24 00:00:00,76dc187f1e12f6c8c4d0aeb8540e17e8486a378f,2020-04-24 20:00:00,410,1837,69927,69440,69440,51,84,3955,4551
0,positiveincrease,2020-04-24,VI,54,642,35,,,,,,,50,,2020-04-23 00:00:00,5c3826593dabfb149f6256331a6b98283837e5ce,2020-04-24 20:00:00,3,,731,696,696,78,0,59,59
2,positiveincrease,2020-04-24,VT,827,13483,,32,,,,,,,A,2020-04-24 09:46:00,05f232502e82f40edb61059975dd95fea1ba6a7b,2020-04-24 20:00:00,44,,14310,14310,14310,50,0,456,458
344,positiveincrease,2020-04-24,WA,13923,169121,,551,,164,,,,,C,2020-04-24 00:00:00,851653c98d06d2d7e6b8aec2b32510ac2bf3a56a,2020-04-24 20:00:00,659,,183044,183044,183044,53,0,6503,6847
304,positiveincrease,2020-04-24,WI,5356,54573,206,361,1353,143,346,,,,A,2020-04-24 16:00:00,7bb8290ed489dc69afa083551bf14d0fc8baf153,2020-04-24 20:00:00,262,1353,60135,59929,59929,55,35,3117,3421
21,positiveincrease,2020-04-24,WV,988,28823,,97,,36,,19,,439,B,2020-04-24 10:00:00,0026ab521a6b6986dafe1f84cc3bae516117b888,2020-04-24 20:00:00,32,,29811,29811,29811,54,0,1885,1906
